Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
29/01/2020 20:46,23/01/2020,"Demand, Actual NDM, LDZ(WN), D+6",21357350,29/01/2020 20:50,L
29/01/2020 20:46,23/01/2020,"Demand, Actual NDM, LDZ(WS), D+6",76363192,29/01/2020 20:50,L
28/01/2020 20:48,22/01/2020,"Demand, Actual NDM, LDZ(EA), D+6",184172061,28/01/2020 20:52,L
28/01/2020 20:48,22/01/2020,"Demand, Actual NDM, LDZ(EM), D+6",220266690,28/01/2020 20:52,L
28/01/2020 20:48,22/01/2020,"Demand, Actual NDM, LDZ(NE), D+6",128989647,28/01/2020 20:52,L
28/01/2020 20:48,22/01/2020,"Demand, Actual NDM, LDZ(NO), D+6",91568521,28/01/2020 20:52,L
28/01/2020 20:48,22/01/2020,"Demand, Actual NDM, LDZ(NT), D+6",238833161,28/01/2020 20:52,L
28/01/2020 20:48,22/01/2020,"Demand, Actual NDM, LDZ(NW), D+6",231570862,28/01/2020 20:52,L
28/01/2020 20:48,22/01/2020,"Demand, Actual NDM, LDZ(SC), D+6",142430310,28/01/2020 20:52,L
28/01/2020 20:48,22/01/2020,"Demand, Actual NDM, LDZ(SE), D+6",235532038,28/01/2020 20:52,L
28/01/2020 20:48,22/01/2020,"Demand, Actual NDM, LDZ(SO), D+6",170913201,28/01/2020 20:52,L
28/01/2020 20:48,22/01/2020,"Demand, Actual NDM, LDZ(SW), D+6",159778658,28/01/2020 20:52,L
28/01/2020 20:48,22/01/2020,"Demand, Actual NDM, LDZ(WM), D+6",185186914,28/01/2020 20:52,L
28/01/2020 20:48,22/01/2020,"Demand, Actual NDM, LDZ(WN), D+6",21536386,28/01/2020 20:52,L
28/01/2020 20:48,22/01/2020,"Demand, Actual NDM, LDZ(WS), D+6",78490182,28/01/2020 20:52,L
27/01/2020 20:50,21/01/2020,"Demand, Actual NDM, LDZ(EA), D+6",199734895,27/01/2020 20:54,L
27/01/2020 20:50,21/01/2020,"Demand, Actual NDM, LDZ(EM), D+6",238454795,27/01/2020 20:54,L
27/01/2020 20:50,21/01/2020,"Demand, Actual NDM, LDZ(NE), D+6",139637219,27/01/2020 20:54,L
27/01/2020 20:50,21/01/2020,"Demand, Actual NDM, LDZ(NO), D+6",98563342,27/01/2020 20:54,L
27/01/2020 20:50,21/01/2020,"Demand, Actual NDM, LDZ(NT), D+6",259302541,27/01/2020 20:54,L
27/01/2020 20:50,21/01/2020,"Demand, Actual NDM, LDZ(NW), D+6",252053918,27/01/2020 20:54,L
27/01/2020 20:50,21/01/2020,"Demand, Actual NDM, LDZ(SC), D+6",153489943,27/01/2020 20:54,L
27/01/2020 20:50,21/01/2020,"Demand, Actual NDM, LDZ(SE), D+6",257075894,27/01/2020 20:54,L
27/01/2020 20:50,21/01/2020,"Demand, Actual NDM, LDZ(SO), D+6",177330955,27/01/2020 20:54,L
27/01/2020 20:50,21/01/2020,"Demand, Actual NDM, LDZ(SW), D+6",179045770,27/01/2020 20:54,L
27/01/2020 20:50,21/01/2020,"Demand, Actual NDM, LDZ(WM), D+6",212093964,27/01/2020 20:54,L
27/01/2020 20:50,21/01/2020,"Demand, Actual NDM, LDZ(WN), D+6",23394030,27/01/2020 20:54,L
27/01/2020 20:50,21/01/2020,"Demand, Actual NDM, LDZ(WS), D+6",84999323,27/01/2020 20:54,L
26/01/2020 20:48,20/01/2020,"Demand, Actual NDM, LDZ(EA), D+6",197125225,26/01/2020 20:52,L
