Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"21/12/2015 11:38:14","15/12/2015","Demand Actual, LDZ (NT), D+6","15.9995","21/12/2015 12:00:00",""
"21/12/2015 11:38:14","15/12/2015","Demand Actual, LDZ (NW), D+6","21.7856","21/12/2015 12:00:00",""
"21/12/2015 11:38:14","15/12/2015","Demand Actual, LDZ (SC), D+6","17.7493","21/12/2015 12:00:00",""
"21/12/2015 11:38:14","15/12/2015","Demand Actual, LDZ (SE), D+6","17.0530","21/12/2015 12:00:00",""
"21/12/2015 11:38:14","15/12/2015","Demand Actual, LDZ (SO), D+6","10.7661","21/12/2015 12:00:00",""
"21/12/2015 11:38:14","15/12/2015","Demand Actual, LDZ (SW), D+6","8.8090","21/12/2015 12:00:00",""
"21/12/2015 11:38:14","15/12/2015","Demand Actual, LDZ (WM), D+6","14.3945","21/12/2015 12:00:00",""
"21/12/2015 11:38:14","15/12/2015","Demand Actual, LDZ (WN), D+6","1.9453","21/12/2015 12:00:00",""
"21/12/2015 11:38:14","15/12/2015","Demand Actual, LDZ (WS), D+6","6.4876","21/12/2015 12:00:00",""
"20/12/2015 11:38:07","14/12/2015","Demand Actual, LDZ (EA), D+6","15.3118","20/12/2015 12:00:00",""
"20/12/2015 11:38:07","14/12/2015","Demand Actual, LDZ (EM), D+6","20.2558","20/12/2015 12:00:00",""
"20/12/2015 11:38:07","14/12/2015","Demand Actual, LDZ (NE), D+6","13.5655","20/12/2015 12:00:00",""
"20/12/2015 11:38:07","14/12/2015","Demand Actual, LDZ (NO), D+6","12.0078","20/12/2015 12:00:00",""
"20/12/2015 11:38:07","14/12/2015","Demand Actual, LDZ (NT), D+6","17.7570","20/12/2015 12:00:00",""
"20/12/2015 11:38:07","14/12/2015","Demand Actual, LDZ (NW), D+6","23.3843","20/12/2015 12:00:00",""
"20/12/2015 11:38:07","14/12/2015","Demand Actual, LDZ (SC), D+6","19.9863","20/12/2015 12:00:00",""
"20/12/2015 11:38:07","14/12/2015","Demand Actual, LDZ (SE), D+6","18.6324","20/12/2015 12:00:00",""
"20/12/2015 11:38:07","14/12/2015","Demand Actual, LDZ (SO), D+6","12.0281","20/12/2015 12:00:00",""
"20/12/2015 11:38:07","14/12/2015","Demand Actual, LDZ (SW), D+6","9.4930","20/12/2015 12:00:00",""
"20/12/2015 11:38:07","14/12/2015","Demand Actual, LDZ (WM), D+6","15.6975","20/12/2015 12:00:00",""
"20/12/2015 11:38:07","14/12/2015","Demand Actual, LDZ (WN), D+6","2.1145","20/12/2015 12:00:00",""
"20/12/2015 11:38:07","14/12/2015","Demand Actual, LDZ (WS), D+6","7.2132","20/12/2015 12:00:00",""
"19/12/2015 11:39:01","13/12/2015","Demand Actual, LDZ (EA), D+6","14.9610","19/12/2015 12:00:00",""
"19/12/2015 11:39:01","13/12/2015","Demand Actual, LDZ (EM), D+6","20.9976","19/12/2015 12:00:00",""
"19/12/2015 11:39:01","13/12/2015","Demand Actual, LDZ (NE), D+6","14.4401","19/12/2015 12:00:00",""
"19/12/2015 11:39:01","13/12/2015","Demand Actual, LDZ (NO), D+6","12.4124","19/12/2015 12:00:00",""
"19/12/2015 11:39:01","13/12/2015","Demand Actual, LDZ (NT), D+6","16.9700","19/12/2015 12:00:00",""
"19/12/2015 11:39:01","13/12/2015","Demand Actual, LDZ (NW), D+6","25.4196","19/12/2015 12:00:00",""
"19/12/2015 11:39:01","13/12/2015","Demand Actual, LDZ (SC), D+6","21.1633","19/12/2015 12:00:00",""
"19/12/2015 11:39:01","13/12/2015","Demand Actual, LDZ (SE), D+6","16.7152","19/12/2015 12:00:00",""
"19/12/2015 11:39:01","13/12/2015","Demand Actual, LDZ (SO), D+6","11.1943","19/12/2015 12:00:00",""
"19/12/2015 11:39:01","13/12/2015","Demand Actual, LDZ (SW), D+6","8.7604","19/12/2015 12:00:00",""
"19/12/2015 11:39:01","13/12/2015","Demand Actual, LDZ (WM), D+6","16.0698","19/12/2015 12:00:00",""
"19/12/2015 11:39:01","13/12/2015","Demand Actual, LDZ (WN), D+6","2.2002","19/12/2015 12:00:00",""
"19/12/2015 11:39:01","13/12/2015","Demand Actual, LDZ (WS), D+6","6.8942","19/12/2015 12:00:00",""
"18/12/2015 11:38:54","12/12/2015","Demand Actual, LDZ (EA), D+6","15.4899","18/12/2015 12:00:00",""
"18/12/2015 11:38:54","12/12/2015","Demand Actual, LDZ (EM), D+6","20.6793","18/12/2015 12:00:00",""
"18/12/2015 11:38:54","12/12/2015","Demand Actual, LDZ (NE), D+6","14.2253","18/12/2015 12:00:00",""
"18/12/2015 11:38:54","12/12/2015","Demand Actual, LDZ (NO), D+6","12.2136","18/12/2015 12:00:00",""
"18/12/2015 11:38:54","12/12/2015","Demand Actual, LDZ (NT), D+6","17.1965","18/12/2015 12:00:00",""
"18/12/2015 11:38:54","12/12/2015","Demand Actual, LDZ (NW), D+6","24.2186","18/12/2015 12:00:00",""
"18/12/2015 11:38:54","12/12/2015","Demand Actual, LDZ (SC), D+6","19.1989","18/12/2015 12:00:00",""
"18/12/2015 11:38:54","12/12/2015","Demand Actual, LDZ (SE), D+6","17.3703","18/12/2015 12:00:00",""
"18/12/2015 11:38:54","12/12/2015","Demand Actual, LDZ (SO), D+6","12.1391","18/12/2015 12:00:00",""
